"views","likes","dislikes","comment_count","publish_year","publish_month","publish_day","trending_year","trending_month","trending_day","title","Like View Ratio","days_from_pub_to_trend"
2277948,224419,8647,41460,2018,2,26,2018,3,10,"Comedy",0.098518052211903,14
614403,9029,260,211,2018,5,21,2018,6,1,"Comedy",0.0146955662651387,10
661932,41727,1809,3336,2018,2,24,2018,2,26,"Comedy",0.0630381972770617,2
6854621,312210,14290,12928,2018,1,26,2018,1,31,"Comedy",0.0455473759964264,5
5270624,75955,2737,13116,2018,3,3,2018,3,7,"Comedy",0.0144110071217374,4
3153075,36305,7245,6845,2018,2,8,2018,2,13,"Comedy",0.0115141568151725,5
5977291,64405,7949,3595,2018,3,15,2018,3,25,"Comedy",0.0107749480492082,10
800306,23559,3133,2977,2017,11,15,2017,11,19,"Comedy",0.0294374901600138,4
3682671,293664,5160,17355,2018,6,7,2018,6,14,"Comedy",0.0797421219544184,7
789879,65003,641,5656,2018,1,11,2018,1,13,"Comedy",0.0822948831403291,2
1401875,40667,4976,4770,2018,5,31,2018,6,12,"Comedy",0.0290090057958092,11
5654071,504461,4695,17705,2017,12,21,2017,12,29,"Comedy",0.0892208463600828,8
1315527,25054,8571,6564,2017,11,14,2017,11,19,"Comedy",0.0190448390644966,5
1150688,91748,1968,7364,2018,4,12,2018,4,15,"Comedy",0.0797331683305987,3
3023829,103862,5800,11661,2018,4,2,2018,4,18,"Comedy",0.0343478417595704,16
994446,18826,1068,1174,2018,4,26,2018,5,3,"Comedy",0.0189311435713955,7
2756148,78474,10040,6972,2018,5,30,2018,6,5,"Comedy",0.0284723461875052,5
3351836,162098,3566,15357,2018,5,23,2018,6,10,"Comedy",0.0483609579943649,17
1022837,90249,743,25766,2018,5,14,2018,5,23,"Comedy",0.0882340001388296,9
2499213,82274,4739,6165,2018,5,12,2018,5,16,"Comedy",0.0329199632044168,4
3496005,111306,6861,17999,2018,5,8,2018,5,21,"Comedy",0.031838055151523,13
629038,11669,405,589,2018,4,2,2018,4,18,"Comedy",0.0185505486155049,16
12435705,278151,5420,11346,2018,5,22,2018,6,10,"Comedy",0.0223671275573037,18
3030502,84517,17414,8089,2018,5,31,2018,6,4,"Comedy",0.0278887788227825,3
3716209,72887,5842,22950,2018,5,25,2018,6,9,"Comedy",0.0196132671763079,14
3972663,52411,1606,2981,2018,3,23,2018,3,25,"Comedy",0.0131929136702509,2
2047466,80476,4440,9468,2018,4,2,2018,4,5,"Comedy",0.0393051703911078,3
1375421,118448,1027,5815,2017,11,27,2017,11,29,"Comedy",0.0861176323467506,2
540998,12917,3699,2908,2017,12,14,2017,12,15,"Comedy",0.0238762435350962,1
1621096,29188,710,1548,2018,5,16,2018,5,18,"Comedy",0.0180051027206285,2
1571456,14968,1846,2320,2018,1,26,2018,1,29,"Comedy",0.00952492465586055,3
1010406,29627,912,11040,2018,4,28,2018,5,1,"Comedy",0.0293218765525937,3
681337,55257,356,10513,2018,3,13,2018,3,22,"Comedy",0.081100835563018,9
2100578,22181,2681,4309,2018,3,15,2018,3,20,"Comedy",0.0105594745827101,5
1898198,30114,2123,4435,2018,6,1,2018,6,7,"Comedy",0.015864519928901,6
1138884,60849,926,23424,2018,4,18,2018,4,24,"Comedy",0.0534286195960256,6
1006870,56812,368,26575,2017,12,5,2017,12,6,"Comedy",0.0564243646150943,1
3826316,74555,5963,23319,2018,5,25,2018,6,12,"Comedy",0.0194847994781403,17
1523236,169711,6157,12351,2017,12,11,2017,12,13,"Comedy",0.111414777486877,2
658110,5919,293,776,2018,3,27,2018,4,7,"Comedy",0.00899393718375348,10
2132690,163039,1196,9133,2017,11,20,2017,11,23,"Comedy",0.076447584974844,3
509456,8242,214,188,2018,5,21,2018,5,27,"Comedy",0.0161780408906755,6
1355404,56275,1450,22976,2018,5,25,2018,6,12,"Comedy",0.0415189862210824,17
648565,31265,2505,6016,2018,2,24,2018,3,5,"Comedy",0.0482064249535513,11
1779855,38399,1638,2633,2018,3,29,2018,4,2,"Comedy",0.0215742293613806,3
729108,6256,282,599,2018,5,18,2018,5,24,"Comedy",0.00858034749310116,6
896539,27847,712,10680,2018,4,28,2018,4,30,"Comedy",0.0310605562055861,2
1163206,55792,1191,35488,2018,4,30,2018,5,12,"Comedy",0.0479639891816239,12
1407129,28952,602,4923,2018,1,30,2018,2,4,"Comedy",0.0205752279997072,4
918375,46147,2653,4178,2017,12,27,2017,12,28,"Comedy",0.0502485368177487,1
2975755,81384,10611,7356,2018,5,30,2018,6,7,"Comedy",0.0273490257094418,7
1852723,63290,3354,2679,2018,2,13,2018,2,17,"Comedy",0.0341605302033817,4
932072,37829,999,1303,2018,3,22,2018,3,24,"Comedy",0.0405859204009991,2
1524420,17892,1320,1472,2018,5,10,2018,5,11,"Comedy",0.0117369228952651,1
582372,6533,381,484,2018,5,24,2018,6,12,"Comedy",0.0112179156964964,18
1719226,18802,854,1456,2018,3,6,2018,3,11,"Comedy",0.0109363166913483,5
2271926,78125,4191,5868,2018,5,12,2018,5,15,"Comedy",0.0343871235242697,3
510882,17950,400,1168,2018,1,11,2018,1,15,"Comedy",0.0351353150042476,4
3358068,120876,8279,6408,2017,11,10,2017,11,14,"Comedy",0.0359956975260775,4
595820,18605,212,914,2017,12,7,2017,12,8,"Comedy",0.0312258735859823,1
1245360,36885,1427,3122,2018,5,7,2018,5,23,"Comedy",0.0296179417999615,16
608019,32308,552,1460,2017,11,28,2017,12,2,"Comedy",0.0531364973791937,4
817905,16699,940,1113,2018,4,26,2018,4,30,"Comedy",0.020416796571729,4
1033726,76178,830,6404,2018,1,11,2018,1,15,"Comedy",0.0736926419573465,4
874275,80759,609,9034,2017,12,4,2017,12,6,"Comedy",0.092372537245146,2
1498171,64844,2718,4914,2018,3,12,2018,3,20,"Comedy",0.0432821086511486,8
1733567,86215,1651,6795,2018,1,17,2018,1,19,"Comedy",0.0497327187238797,2
1941200,51605,3757,4159,2018,3,12,2018,3,20,"Comedy",0.0265840717082217,8
1474333,59655,1621,3298,2017,12,14,2017,12,17,"Comedy",0.0404623650152306,3
621108,24760,1137,2836,2018,1,20,2018,1,21,"Comedy",0.0398642426115909,1
1561955,109338,2642,7794,2018,4,12,2018,4,24,"Comedy",0.0700007362568064,12
5954656,262626,11336,27454,2018,4,4,2018,4,15,"Comedy",0.0441043109795091,11
1771108,19612,2512,2424,2018,5,6,2018,5,16,"Comedy",0.0110732942316335,10
1274657,96337,1976,6327,2018,3,5,2018,3,11,"Comedy",0.0755787635418783,6
2469858,77609,4302,5210,2018,1,8,2018,1,13,"Comedy",0.0314224542463575,5
2495467,170257,7042,24161,2018,4,5,2018,4,22,"Comedy",0.0682265083048584,17
2351544,93035,5674,4567,2018,5,19,2018,5,22,"Comedy",0.0395633677277567,3
3417610,188363,8503,20320,2018,4,4,2018,4,6,"Comedy",0.0551154169141593,2
1346784,48342,1208,2936,2018,3,15,2018,3,22,"Comedy",0.0358943973198375,7
3290220,150621,4161,10751,2018,3,24,2018,4,7,"Comedy",0.0457783977971078,13
1629871,159941,2175,12628,2017,12,18,2017,12,19,"Comedy",0.0981310790854,1
3175554,122056,9806,10315,2018,3,30,2018,4,4,"Comedy",0.0384361279953041,4
654775,18449,2915,4053,2018,2,22,2018,2,23,"Comedy",0.0281760910236341,1
1708038,107778,1000,11442,2018,3,16,2018,3,17,"Comedy",0.063100469661682,1
729521,34495,2421,5081,2018,3,19,2018,3,24,"Comedy",0.0472844510301965,5
569450,16328,692,852,2018,5,31,2018,6,9,"Comedy",0.0286732812362806,8
2771982,22399,6921,9101,2018,5,30,2018,6,2,"Comedy",0.00808049980122526,2
5460841,116848,2686,5507,2018,2,8,2018,2,12,"Comedy",0.0213974367684391,4
1907955,20951,2526,4325,2018,3,15,2018,3,17,"Comedy",0.0109808669491681,2
1757705,69586,1142,4034,2018,1,26,2018,2,2,"Comedy",0.0395891233170526,6
2150692,187752,1419,7485,2018,3,5,2018,3,6,"Comedy",0.0872984137198632,1
1184037,19811,413,2482,2018,5,18,2018,5,29,"Comedy",0.0167317406466183,11
806607,12506,430,496,2018,5,18,2018,5,22,"Comedy",0.0155044526020726,4
953710,90462,1372,7389,2018,1,11,2018,1,12,"Comedy",0.094852733011083,1
999619,35839,686,2188,2018,5,21,2018,5,24,"Comedy",0.035852659863408,3
2503253,147511,2115,11708,2018,5,1,2018,5,9,"Comedy",0.0589277232465116,8
806797,75413,2078,5202,2017,11,29,2017,12,1,"Comedy",0.093472087774248,2
4445890,68854,2361,11376,2018,3,3,2018,3,6,"Comedy",0.0154871128165564,3
2988945,315442,1672,47498,2018,5,16,2018,5,22,"Comedy",0.105536234356939,6
1745338,122775,998,10943,2018,3,1,2018,3,3,"Comedy",0.0703445407136039,2
827036,37674,332,9002,2018,3,27,2018,4,5,"Comedy",0.0455530351762197,8
2269303,224096,8627,41420,2018,2,26,2018,3,9,"Comedy",0.0987510261961492,13
3562692,112960,6914,18145,2018,5,8,2018,5,24,"Comedy",0.0317063613694364,16
3707164,48848,7350,9149,2018,3,23,2018,4,6,"Comedy",0.0131766493200732,13
2919849,167851,3044,9299,2018,3,2,2018,3,14,"Comedy",0.0574861919229385,12
536775,39673,779,4280,2018,2,20,2018,3,4,"Comedy",0.0739099250151367,14
1329779,55700,1421,22812,2018,5,25,2018,6,9,"Comedy",0.0418866593621948,14
2436423,131391,1579,13593,2018,3,16,2018,3,24,"Comedy",0.0539278278033002,8
2937449,99320,6697,6436,2018,1,30,2018,2,6,"Comedy",0.0338116508575979,6
1031278,85788,1457,6835,2018,4,12,2018,4,14,"Comedy",0.0831861050075731,2
1577521,15755,694,1892,2017,11,17,2017,11,20,"Comedy",0.00998718876008624,3
714472,740,27,124,2017,12,12,2017,12,17,"Comedy",0.00103572988164687,5
572534,5467,451,462,2018,5,25,2018,6,2,"Comedy",0.00954877788917339,7
1782889,66165,5100,5414,2017,12,20,2018,1,2,"Comedy",0.0371111157228521,17
1092575,33126,1255,1966,2018,4,21,2018,4,30,"Comedy",0.0303192000549161,9
1716171,144873,1039,8033,2017,11,20,2017,11,22,"Comedy",0.0844164130497485,2
1299727,35830,1120,1244,2018,1,3,2018,1,8,"Comedy",0.0275673276003345,5
1202525,98262,812,27702,2018,5,14,2018,6,7,"Comedy",0.0817130620985011,23
1812359,50234,3597,4020,2018,3,12,2018,3,17,"Comedy",0.027717466572572,5
2347801,85367,5599,15091,2018,5,8,2018,5,12,"Comedy",0.0363604070362011,4
1141627,18848,665,1231,2017,12,19,2017,12,20,"Comedy",0.016509770704442,1
807556,36014,935,2184,2018,3,3,2018,3,13,"Comedy",0.0445962880592801,10
1341921,61358,2612,4576,2018,3,12,2018,3,17,"Comedy",0.0457240031268607,5
1297695,51558,1348,2102,2017,12,6,2017,12,12,"Comedy",0.0397304451354132,6
1123139,22986,513,1254,2018,5,16,2018,5,17,"Comedy",0.0204658550722573,1
1209064,43153,1243,1488,2018,3,22,2018,4,2,"Comedy",0.0356912454592974,10
1105580,89078,1757,6156,2018,3,5,2018,3,8,"Comedy",0.0805712838510103,3
1212424,36429,1416,3096,2018,5,7,2018,5,20,"Comedy",0.0300464194044328,13
723099,25269,826,2047,2017,11,25,2017,11,29,"Comedy",0.0349454224110392,4
21393511,706501,12749,56121,2018,4,6,2018,4,19,"Comedy",0.0330240791238053,13
928543,30110,1068,1817,2018,4,21,2018,4,25,"Comedy",0.0324271466157195,4
1944212,67982,2565,5069,2018,1,24,2018,1,31,"Comedy",0.0349663514061224,7
2871352,83203,4594,5566,2018,1,8,2018,1,14,"Comedy",0.0289769418726788,6
628316,20994,800,1633,2018,1,27,2018,2,1,"Comedy",0.0334131233328453,4
814285,5982,1464,3420,2018,1,11,2018,1,14,"Comedy",0.00734632223361599,3
1116081,15249,2111,2033,2018,5,6,2018,5,8,"Comedy",0.013662986826225,2
1288654,13301,657,794,2018,2,8,2018,2,14,"Comedy",0.0103216224060143,6
1515339,35131,1422,2529,2018,3,29,2018,4,1,"Comedy",0.0231835912624172,2
1059531,65691,599,27271,2017,12,21,2017,12,23,"Comedy",0.0620000736174779,2
1985358,192907,1488,7996,2018,3,18,2018,3,21,"Comedy",0.0971648438216181,3
1011460,22358,491,4823,2018,2,27,2018,3,1,"Comedy",0.0221046803630396,4
3027205,103879,5803,11630,2018,4,2,2018,4,19,"Comedy",0.0343151520957451,17
753180,34401,909,2081,2018,3,3,2018,3,8,"Comedy",0.0456743407950291,5
1759333,150477,1258,8601,2017,11,30,2017,12,3,"Comedy",0.0855307096496229,3
577162,24097,1243,1406,2017,12,30,2018,1,3,"Comedy",0.0417508429175864,8
5783574,510007,4756,17843,2017,12,21,2017,12,30,"Comedy",0.0881819788248581,9
578697,6501,381,483,2018,5,24,2018,6,11,"Comedy",0.0112338581330126,17
1566807,32752,393,1490,2018,4,27,2018,4,29,"Comedy",0.0209036594807146,2
7167791,318967,14699,13265,2018,1,26,2018,2,1,"Comedy",0.0445000419236554,5
891912,122347,455,7459,2017,11,14,2017,11,15,"Comedy",0.137173846747213,1
1774525,17472,1559,2420,2017,12,8,2017,12,12,"Comedy",0.00984601513080965,4
917612,67414,1364,4181,2017,11,25,2017,11,26,"Comedy",0.0734667811667677,1
2485786,35337,4595,5561,2018,5,11,2018,5,17,"Comedy",0.0142156243538261,6
961346,77731,1021,5779,2017,12,12,2017,12,14,"Comedy",0.0808564242218723,2
2228831,222680,8514,39748,2018,2,26,2018,3,6,"Comedy",0.0999088759982251,10
1445194,64079,2698,4817,2018,3,12,2018,3,19,"Comedy",0.0443393758900189,7
3306285,332099,1803,48805,2018,5,16,2018,6,2,"Comedy",0.10044475899688,16
1021889,20767,533,5718,2018,1,15,2018,1,21,"Comedy",0.0203221680632632,6
526280,6009,369,481,2018,5,24,2018,6,4,"Comedy",0.0114178764155963,10
2999293,192115,3912,23720,2018,1,18,2018,1,23,"Comedy",0.064053428591338,5
3832847,91412,3361,7577,2018,3,8,2018,3,12,"Comedy",0.0238496344884103,4
957687,43131,1456,2214,2018,4,22,2018,4,27,"Comedy",0.0450366351427972,5
1540672,22917,430,833,2018,4,12,2018,4,23,"Comedy",0.0148746780625597,11
24404841,753578,13802,57571,2018,4,6,2018,4,21,"Comedy",0.0308782179732292,15
3977249,237013,10090,22566,2017,12,23,2018,1,1,"Comedy",0.0595921955100121,13
3940749,103409,6907,8432,2017,12,27,2018,1,5,"Comedy",0.0262409506416166,13
4089878,63682,20515,33355,2018,1,12,2018,1,18,"Comedy",0.0155706356033114,6
3313243,211931,8835,20921,2017,12,23,2017,12,27,"Comedy",0.0639648223809724,4
5862633,260581,11288,27310,2018,4,4,2018,4,14,"Comedy",0.0444477762807257,10
523852,29525,467,24870,2018,4,18,2018,4,25,"Comedy",0.0563613386987164,7
3751269,100716,6782,8288,2017,12,27,2018,1,3,"Comedy",0.0268485144627058,11
535159,8421,222,192,2018,5,21,2018,5,28,"Comedy",0.0157355103810269,7
570995,31941,539,1694,2017,12,6,2017,12,7,"Comedy",0.0559391938633438,1
1443986,43553,672,711,2018,5,10,2018,5,17,"Comedy",0.0301616497666875,7
1348295,129703,2264,20221,2018,4,4,2018,4,14,"Comedy",0.0961977905428708,10
2978992,117935,9288,9955,2018,3,30,2018,4,3,"Comedy",0.0395888944985418,3
970583,32336,1254,2865,2018,5,7,2018,5,10,"Comedy",0.0333160584926791,3
4441142,445799,3937,15965,2017,12,21,2017,12,24,"Comedy",0.100379361884849,3
1584032,66218,1063,3883,2018,1,26,2018,1,30,"Comedy",0.0418034484151835,4
2300234,127372,1506,13242,2018,3,16,2018,3,20,"Comedy",0.0553734967833707,4
1891995,32121,347,1017,2018,4,4,2018,4,5,"Comedy",0.016977317593334,1
3902931,353152,3986,17355,2018,2,21,2018,2,27,"Comedy",0.0904837928213438,6
888895,37218,448,2584,2018,6,11,2018,6,12,"Comedy",0.0418699621440103,1
759949,31324,1960,4117,2018,2,21,2018,2,22,"Comedy",0.0412185554556951,1
2834444,88494,5237,6528,2018,5,12,2018,5,19,"Comedy",0.031220937862946,7
1219090,56313,1831,4716,2018,4,9,2018,4,19,"Comedy",0.0461926518960864,10
2592340,47643,2367,4045,2018,2,23,2018,3,6,"Comedy",0.0183783762932331,13
1122979,54290,2713,4123,2018,2,24,2018,3,6,"Comedy",0.0483446262129568,12
1453384,95610,994,59136,2018,1,17,2018,1,23,"Comedy",0.0657844038464714,6
1992386,81058,2407,3002,2017,12,27,2017,12,29,"Comedy",0.0406838835446545,2
2242992,64942,7903,15515,2018,1,14,2018,1,21,"Comedy",0.0289532909613588,7
719229,76088,611,4569,2017,11,27,2017,11,28,"Comedy",0.105791062373736,1
1072053,37071,707,5450,2018,4,19,2018,4,27,"Comedy",0.0345794470982312,8
1586426,17072,2293,2204,2018,5,9,2018,5,12,"Comedy",0.0107612961461802,3
701874,40666,528,1908,2017,11,25,2017,12,1,"Comedy",0.0579391742677461,6
8726385,234420,29780,15009,2018,4,6,2018,4,23,"Comedy",0.0268633575071464,17
1368042,32230,695,2499,2018,6,7,2018,6,9,"Comedy",0.0235592182111368,2
1147169,31832,1902,1498,2017,11,14,2017,11,16,"Comedy",0.0277483090983107,2
1478788,41635,3736,7180,2018,2,21,2018,2,26,"Comedy",0.0281548132659989,5
1824969,53676,842,809,2018,5,10,2018,5,23,"Comedy",0.0294120064505205,13
3029851,103894,5805,11633,2018,4,2,2018,4,20,"Comedy",0.0342901350594468,18
1152467,42223,1214,1477,2018,3,22,2018,3,29,"Comedy",0.0366370577205248,7
1185416,36070,1405,3088,2018,5,7,2018,5,17,"Comedy",0.0304281366203932,10
2635227,77395,13894,7215,2018,5,31,2018,6,3,"Comedy",0.0293693863944169,2
2409345,130673,1564,13523,2018,3,16,2018,3,23,"Comedy",0.0542359022887963,7
1475049,93034,2589,4630,2018,3,28,2018,4,3,"Comedy",0.0630718030384075,5
1583125,47442,734,748,2018,5,10,2018,5,19,"Comedy",0.0299673114883537,9
684403,44422,882,5119,2018,2,5,2018,2,9,"Comedy",0.0649062029243005,4
622825,31220,518,2450,2017,12,9,2017,12,14,"Comedy",0.0501264400112391,5
2089776,131931,1732,11267,2018,5,1,2018,5,3,"Comedy",0.0631316466453821,2
863852,23337,1001,1583,2018,6,7,2018,6,12,"Comedy",0.0270150442436899,5
646089,54410,352,10374,2018,3,13,2018,3,21,"Comedy",0.084214403897915,8
1455355,14708,683,823,2018,2,8,2018,2,16,"Comedy",0.0101061253096324,8
1443934,163475,709,9111,2017,11,14,2017,11,18,"Comedy",0.113215008442214,4
785299,24562,1619,1553,2017,12,30,2018,1,6,"Comedy",0.0312772587256574,11
3355109,124816,10332,10645,2018,3,30,2018,4,5,"Comedy",0.0372017719841591,5
2067085,120529,1317,12640,2018,3,16,2018,3,18,"Comedy",0.058308681065365,2
1904736,60194,2028,3311,2018,2,16,2018,2,25,"Comedy",0.0316022797910052,9
2254404,88030,6036,6182,2018,1,30,2018,2,2,"Comedy",0.0390480144641333,2
1268490,49438,1728,2462,2018,4,22,2018,5,6,"Comedy",0.0389738980993149,14
4099399,241530,10270,22835,2017,12,23,2018,1,3,"Comedy",0.0589183926717063,15
1509580,13029,970,2997,2017,12,23,2018,1,3,"Comedy",0.00863087746260549,15
568718,6410,376,482,2018,5,24,2018,6,8,"Comedy",0.0112709638168653,14
2996463,197323,1754,8385,2018,2,26,2018,3,3,"Comedy",0.0658519728092755,7
1151064,34444,1290,1991,2018,4,21,2018,5,6,"Comedy",0.0299236184955832,15
1529801,134986,642,8941,2017,12,21,2017,12,22,"Comedy",0.0882376204486727,1
3643894,125205,8702,5687,2017,11,10,2017,11,15,"Comedy",0.034360220138127,5
801971,35832,934,2163,2018,3,3,2018,3,12,"Comedy",0.0446799198474758,9
1805814,167416,1983,13026,2017,12,13,2017,12,18,"Comedy",0.0927094374060673,5
8026643,225820,28985,14874,2018,4,6,2018,4,18,"Comedy",0.0281338038828935,12
1196089,98090,810,27648,2018,5,14,2018,6,6,"Comedy",0.0820089474947098,22
3200773,104193,4404,3868,2017,12,27,2017,12,31,"Comedy",0.0325524490490266,4
1349962,39981,3507,6868,2018,2,21,2018,2,24,"Comedy",0.0296163892020664,3
555554,13836,258,530,2018,2,2,2018,2,4,"Comedy",0.0249048697336353,2
1100625,41318,1167,1456,2018,3,22,2018,3,27,"Comedy",0.037540488358887,5
1688189,28423,800,5809,2018,2,27,2018,3,5,"Comedy",0.0168363850256103,8
700930,5524,1342,2961,2018,1,11,2018,1,13,"Comedy",0.00788095815559328,2
1211777,39374,731,5701,2018,4,19,2018,5,6,"Comedy",0.0324927771363873,17
568451,27369,1749,3812,2017,12,20,2017,12,27,"Comedy",0.0481466300525463,7
680776,22884,1643,1640,2018,4,2,2018,4,7,"Comedy",0.0336145810075561,5
6225124,527481,4861,18323,2017,12,21,2018,1,3,"Comedy",0.0847342157361042,17
1995496,53605,549,3058,2018,5,3,2018,5,14,"Comedy",0.026862995465789,11
4737269,175762,7017,9557,2017,11,12,2017,11,17,"Comedy",0.0371019673993603,5
831710,20641,214,508,2017,12,12,2017,12,13,"Comedy",0.0248175445768357,1
657342,49069,689,5511,2018,5,25,2018,5,27,"Comedy",0.0746475959241917,2
1366086,128788,984,8081,2017,11,30,2017,12,2,"Comedy",0.0942751774046436,2
6485262,116147,2129,6693,2018,2,3,2018,2,9,"Comedy",0.0179093766759153,6
2533125,47240,2323,4011,2018,2,23,2018,3,3,"Comedy",0.0186489020478658,10
1162893,30036,1129,2227,2018,3,29,2018,3,31,"Comedy",0.0258286875920656,2
606500,20859,745,2906,2018,2,9,2018,2,18,"Comedy",0.0343924154987634,9
3112225,232742,1095,10851,2017,12,7,2017,12,13,"Comedy",0.0747831535316373,6
2977102,104558,10462,5588,2018,5,19,2018,5,25,"Comedy",0.035120731503321,6
1356529,93311,1337,6636,2018,4,15,2018,4,22,"Comedy",0.0687865869435891,7
1230193,53573,1331,21275,2018,5,25,2018,6,3,"Comedy",0.043548451340562,8
1774161,199015,6511,36467,2018,2,26,2018,2,28,"Comedy",0.112174148794839,2
1548773,50856,2058,3459,2018,1,29,2018,2,2,"Comedy",0.032836316232269,3
1105546,19070,395,2430,2018,5,18,2018,5,25,"Comedy",0.0172493953214068,7
2474283,137003,7400,10418,2017,12,2,2017,12,4,"Comedy",0.0553707882243058,2
1161472,34641,1294,1993,2018,4,21,2018,5,8,"Comedy",0.0298250840312982,17
1956890,21359,2581,4936,2017,12,22,2017,12,28,"Comedy",0.010914767820368,6
621578,34090,1432,2286,2018,4,4,2018,4,17,"Comedy",0.0548442834205844,13
6471531,355981,4364,74477,2018,1,20,2018,1,23,"Comedy",0.0550072309010032,3
7177234,311306,4197,13232,2018,4,24,2018,5,7,"Comedy",0.0433740909102309,13
601955,12532,1192,1381,2018,5,8,2018,5,24,"Comedy",0.0208188319724896,16
738925,8895,118,272,2018,4,4,2018,4,5,"Comedy",0.0120377575532023,1
1658305,67442,2813,5148,2018,3,12,2018,3,26,"Comedy",0.0406692375648629,14
817094,854,31,139,2017,12,12,2017,12,19,"Comedy",0.00104516738588216,7
644576,29669,4862,4963,2017,11,26,2017,11,28,"Comedy",0.046028707243211,2
2237424,64898,987,907,2018,5,10,2018,6,5,"Comedy",0.0290056779582234,25
8408515,331934,3817,12519,2018,4,26,2018,5,2,"Comedy",0.0394759360005899,6
5015200,64858,2035,3453,2018,3,23,2018,3,29,"Comedy",0.0129322858510129,6
2685726,184340,1605,7925,2018,2,26,2018,2,28,"Comedy",0.0686369346686892,2
2433515,218021,1737,8979,2018,3,18,2018,3,27,"Comedy",0.0895909825910257,9
2571533,59257,4286,19481,2018,5,25,2018,5,29,"Comedy",0.0230434530686559,4
2551185,148882,2142,11801,2018,5,1,2018,5,12,"Comedy",0.0583579787432115,11
1292135,9417,670,2249,2017,12,23,2017,12,31,"Comedy",0.00728793817983415,8
1459336,14399,1682,2394,2018,1,26,2018,1,28,"Comedy",0.00986681614103949,2
1338374,74513,1403,7715,2018,5,25,2018,6,12,"Comedy",0.0556742734093759,17
1012513,20036,6510,5153,2017,11,14,2017,11,16,"Comedy",0.01978838790218,2
